Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
23.98,2.25,53.9,2.116,0.03168122222222222,80.59281536111139,4439.569000000019
24.0,1.14,27.3,2.131,0.016160083333333332,80.60897544444472,4441.700000000019
23.98,1.98,47.4,2.118,0.027887,80.63686244444473,4443.818000000019
24.0,1.68,40.3,2.134,0.023888944444444442,80.66075138888918,4445.952000000019
23.98,1.56,37.4,2.118,0.022003666666666664,80.68275505555584,4448.07000000002
24.0,1.17,28.0,2.118,0.016473333333333333,80.69922838888918,4450.18800000002
23.98,2.22,53.2,2.127,0.03143233333333333,80.73066072222251,4452.3150000000205
24.0,1.26,30.2,2.121,0.01779283333333333,80.74845355555584,4454.436000000021
23.98,2.25,53.9,2.133,0.03193575,80.78038930555584,4456.56900000002
23.99,2.19,52.5,2.117,0.030872916666666667,80.81126222222251,4458.686000000021
23.98,2.19,52.5,2.121,0.03093125,80.8421934722225,4460.807000000021
23.99,1.35,32.3,2.129,0.01910186111111111,80.86129533333362,4462.936000000021
23.99,2.19,52.5,2.12,0.03091666666666667,80.89221200000028,4465.0560000000205
24.0,1.41,33.8,2.133,0.0200265,80.91223850000029,4467.18900000002
23.98,2.19,52.5,2.12,0.03091666666666667,80.94315516666695,4469.30900000002
24.0,1.59,38.1,2.132,0.02256366666666667,80.96571883333363,4471.44100000002
23.91,10.62,253.9,2.117,0.14930730555555555,81.11502613888918,4473.55800000002
23.9,10.08,240.9,2.116,0.14159566666666668,81.25662180555584,4475.67400000002
23.98,2.25,53.9,2.134,0.03195072222222222,81.28857252777806,4477.80800000002
24.0,2.04,48.9,2.116,0.028742333333333335,81.31731486111138,4479.92400000002
23.98,2.19,52.5,2.12,0.03091666666666667,81.34823152777805,4482.04400000002
23.99,1.23,29.5,2.125,0.017413194444444443,81.3656447222225,4484.16900000002
23.99,1.44,34.5,2.119,0.020307083333333337,81.38595180555583,4486.28800000002
23.98,1.32,31.6,2.117,0.018582555555555554,81.40453436111139,4488.40500000002
23.99,1.26,30.2,2.127,0.017843166666666667,81.42237752777805,4490.53200000002
23.99,2.1,50.3,2.121,0.02963508333333333,81.45201261111139,4492.65300000002
23.98,2.19,52.5,2.117,0.030872916666666667,81.48288552777805,4494.77000000002
24.0,1.86,44.6,2.124,0.026314,81.50919952777805,4496.89400000002
23.98,2.25,53.9,2.121,0.03175608333333333,81.54095561111139,4499.01500000002
24.0,1.26,30.2,2.131,0.017876722222222217,81.55883233333361,4501.146000000021
24.0,1.89,45.3,2.117,0.026638916666666665,81.58547125000028,4503.263000000021
23.98,1.77,42.4,2.118,0.02494533333333333,81.61041658333362,4505.381000000021
24.0,1.35,32.4,2.128,0.019152,81.62956858333362,4507.509000000021
23.98,2.25,53.9,2.117,0.031696194444444444,81.66126477777807,4509.626000000021
23.99,1.5,35.9,2.121,0.021151083333333334,81.68241586111141,4511.747000000021
23.99,2.25,53.9,2.126,0.03183094444444444,81.71424680555586,4513.873000000021
23.99,1.62,38.8,2.119,0.02283811111111111,81.73708491666697,4515.992000000021
23.99,1.26,30.2,2.122,0.01780122222222222,81.75488613888919,4518.114000000021
23.98,1.17,28.0,2.126,0.016535555555555557,81.77142169444474,4520.240000000022
23.99,2.07,49.6,2.116,0.02915377777777778,81.80057547222252,4522.356000000022
23.99,2.16,51.8,2.12,0.030504444444444445,81.83107991666697,4524.4760000000215
23.98,1.29,30.9,2.125,0.018239583333333333,81.8493195000003,4526.6010000000215
24.0,2.1,50.4,2.119,0.029666,81.87898550000031,4528.720000000021
24.0,1.23,29.5,2.132,0.01747055555555556,81.89645605555587,4530.852000000021
23.9,10.14,242.3,2.118,0.14255316666666668,82.03900922222255,4532.970000000021
23.91,10.71,256.0,2.118,0.15061333333333332,82.18962255555589,4535.088000000022
23.9,10.2,243.7,2.128,0.14405377777777778,82.33367633333367,4537.216000000021
23.98,1.92,46.0,2.118,0.02706333333333333,82.360739666667,4539.334000000022
23.99,2.16,51.8,2.119,0.030490055555555555,82.39122972222256,4541.453000000021
23.98,2.01,48.1,2.128,0.028432444444444448,82.41966216666701,4543.581000000021
23.99,1.62,38.8,2.12,0.022848888888888887,82.4425110555559,4545.701000000021
23.99,2.22,53.2,2.115,0.031255000000000005,82.4737660555559,4547.816000000021
24.0,2.25,54.0,2.128,0.031920000000000004,82.5056860555559,4549.94400000002
23.99,2.22,53.2,2.12,0.03132888888888889,82.53701494444479,4552.06400000002
24.0,1.17,28.0,2.135,0.016605555555555554,82.55362050000035,4554.1990000000205
23.99,1.68,40.3,2.121,0.023743416666666666,82.57736391666701,4556.320000000021
23.98,2.16,51.7,2.13,0.030589166666666664,82.60795308333368,4558.450000000021
23.99,1.44,34.5,2.118,0.0202975,82.62825058333368,4560.568000000021
23.98,1.95,46.7,2.117,0.027462194444444445,82.65571277777812,4562.685000000021
23.99,1.35,32.3,2.128,0.01909288888888889,82.67480566666701,4564.813000000021
23.99,2.16,51.8,2.12,0.030504444444444445,82.70531011111146,4566.933000000021
23.99,1.29,30.9,2.117,0.01817091666666667,82.72348102777812,4569.050000000021
23.99,1.59,38.1,2.13,0.0225425,82.74602352777812,4571.180000000021
24.0,2.19,52.5,2.117,0.030872916666666667,82.77689644444479,4573.297000000021
23.98,2.19,52.5,2.119,0.030902083333333337,82.80779852777812,4575.416000000021
24.0,1.32,31.6,2.124,0.018644,82.82644252777811,4577.540000000021
23.98,1.86,44.6,2.121,0.026276833333333336,82.85271936111144,4579.661000000021
23.98,2.25,53.9,2.119,0.03172613888888889,82.88444550000033,4581.780000000021
23.99,1.2,28.7,2.124,0.016933,82.90137850000032,4583.9040000000205
23.99,1.38,33.1,2.115,0.019446250000000005,82.92082475000032,4586.01900000002
23.98,1.92,46.0,2.117,0.027050555555555557,82.94787530555588,4588.13600000002
24.0,1.59,38.1,2.134,0.022584833333333335,82.97046013888922,4590.27000000002
24.0,1.14,27.3,2.118,0.0160615,82.98652163888923,4592.388000000021
23.91,10.23,244.5,2.118,0.1438475,83.13036913888924,4594.506000000021
23.9,10.02,239.4,2.126,0.141379,83.27174813888924,4596.632000000021
23.9,2.34,55.9,2.12,0.03291888888888889,83.30466702777812,4598.752000000021
23.98,2.16,51.7,2.118,0.030416833333333334,83.33508386111146,4600.870000000022
23.99,2.22,53.2,2.122,0.031358444444444446,83.3664423055559,4602.992000000022
23.98,2.16,51.7,2.118,0.030416833333333334,83.39685913888924,4605.110000000022
23.99,1.41,33.8,2.119,0.019895055555555558,83.41675419444479,4607.229000000022
23.98,1.23,29.4,2.129,0.017386833333333334,83.43414102777813,4609.358000000022
23.98,1.23,29.4,2.121,0.0173215,83.45146252777812,4611.479000000022
23.98,2.07,49.6,2.134,0.02940177777777778,83.4808643055559,4613.613000000022
23.98,2.25,53.9,2.119,0.03172613888888889,83.51259044444478,4615.732000000022
24.0,2.07,49.6,2.135,0.029415555555555552,83.54200600000034,4617.867000000022
23.98,2.25,53.9,2.121,0.03175608333333333,83.57376208333368,4619.988000000022
23.98,2.19,52.5,2.133,0.031106250000000002,83.60486833333367,4622.121000000022
23.98,1.23,29.4,2.124,0.017346,83.62221433333367,4624.245000000022
24.0,2.07,49.6,2.127,0.02930533333333333,83.65151966666701,4626.372000000022
23.98,2.25,53.9,2.119,0.03172613888888889,83.6832458055559,4628.491000000022
24.0,1.17,28.0,2.121,0.016496666666666666,83.69974247222257,4630.612000000022
24.0,1.89,45.3,2.125,0.02673958333333333,83.7264820555559,4632.737000000022
23.98,2.16,51.7,2.12,0.03044555555555556,83.75692761111146,4634.857000000022
23.98,2.13,51.0,2.117,0.029990833333333335,83.7869184444448,4636.974000000022
24.0,1.26,30.2,2.128,0.017851555555555558,83.80477000000035,4639.102000000022
23.99,1.08,25.9,2.119,0.015245027777777777,83.82001502777813,4641.221000000021
23.98,2.16,51.7,2.134,0.03064661111111111,83.85066163888924,4643.355000000021
23.98,1.68,40.2,2.119,0.02366216666666667,83.8743238055559,4645.474000000021
23.98,2.13,51.0,2.132,0.030203333333333332,83.90452713888924,4647.606000000021
23.9,6.66,159.1,2.119,0.09364802777777778,83.99817516666701,4649.72500000002
23.9,11.07,264.5,2.122,0.15590805555555556,84.15408322222257,4651.847000000021
23.9,10.68,255.2,2.123,0.15049711111111114,84.30458033333367,4653.97000000002
23.98,2.13,51.0,2.117,0.029990833333333335,84.334571166667,4656.08700000002
24.0,1.92,46.0,2.119,0.027076111111111113,84.36164727777812,4658.20600000002
23.98,2.1,50.3,2.126,0.02970494444444444,84.39135222222257,4660.33200000002
23.99,2.22,53.2,2.121,0.03134366666666667,84.42269588888924,4662.45300000002
24.0,1.32,31.6,2.119,0.018600111111111112,84.44129600000035,4664.57200000002
23.98,1.59,38.1,2.126,0.02250016666666667,84.46379616666701,4666.69800000002
24.0,1.98,47.5,2.119,0.027959027777777777,84.49175519444479,4668.81700000002
24.0,1.17,28.0,2.133,0.01659,84.50834519444479,4670.95000000002
23.99,2.13,51.0,2.115,0.029962500000000003,84.53830769444478,4673.06500000002
23.99,2.07,49.6,2.118,0.02918133333333333,84.56748902777811,4675.18300000002
23.99,2.25,53.9,2.132,0.03192077777777778,84.5994098055559,4677.31500000002
24.0,1.2,28.8,2.119,0.016952000000000002,84.6163618055559,4679.434000000019
23.98,2.16,51.7,2.116,0.030388111111111116,84.646749916667,4681.550000000019
23.98,1.71,41.0,2.126,0.024212777777777778,84.67096269444478,4683.6760000000195
24.0,1.71,41.0,2.122,0.024167222222222222,84.695129916667,4685.79800000002
24.0,1.26,30.2,2.131,0.017876722222222217,84.71300663888923,4687.92900000002
23.99,2.25,53.9,2.119,0.03172613888888889,84.74473277777811,4690.04800000002
24.0,2.22,53.2,2.118,0.03129933333333333,84.77603211111145,4692.16600000002
23.98,2.13,51.0,2.128,0.03014666666666667,84.80617877777811,4694.29400000002
23.98,2.22,53.2,2.121,0.03134366666666667,84.83752244444479,4696.41500000002
24.0,1.74,41.7,2.133,0.02470725,84.86222969444479,4698.54800000002
23.99,2.22,53.2,2.12,0.03132888888888889,84.89355858333369,4700.66800000002
23.99,1.32,31.6,2.132,0.018714222222222222,84.91227280555592,4702.800000000019
23.99,1.47,35.2,2.116,0.02068977777777778,84.93296258333369,4704.916000000019
24.0,1.17,28.0,2.118,0.016473333333333333,84.94943591666703,4707.03400000002
23.98,2.22,53.2,2.128,0.03144711111111111,84.98088302777813,4709.162000000019
23.91,10.56,252.4,2.119,0.14856544444444447,85.12944847222258,4711.281000000019
23.9,11.04,263.8,2.119,0.15527561111111113,85.28472408333369,4713.400000000019
23.95,11.01,263.6,2.125,0.15559722222222225,85.44032130555591,4715.525000000019
24.0,1.95,46.8,2.119,0.027547000000000002,85.46786830555591,4717.644000000018
24.0,2.01,48.2,2.135,0.028585277777777775,85.49645358333369,4719.779000000019
23.98,2.01,48.1,2.117,0.028285472222222226,85.52473905555591,4721.896000000019
23.98,2.13,51.0,2.119,0.03001916666666667,85.55475822222257,4724.0150000000185
23.99,2.25,53.9,2.139,0.03202558333333333,85.58678380555591,4726.154000000019
23.99,1.77,42.4,2.118,0.02494533333333333,85.61172913888925,4728.272000000019
23.99,1.14,27.3,2.125,0.016114583333333335,85.62784372222258,4730.397000000019
24.0,1.8,43.2,2.117,0.025404000000000003,85.65324772222257,4732.514000000019
23.99,1.89,45.3,2.122,0.026701833333333327,85.67994955555591,4734.6360000000195
23.98,2.25,53.9,2.127,0.03184591666666666,85.71179547222258,4736.76300000002
24.0,2.25,54.0,2.12,0.0318,85.74359547222258,4738.88300000002
23.99,2.25,53.9,2.13,0.03189083333333333,85.77548630555592,4741.01300000002
23.98,2.22,53.2,2.12,0.03132888888888889,85.80681519444481,4743.13300000002
23.99,1.83,43.9,2.12,0.02585222222222222,85.83266741666704,4745.25300000002
23.98,2.07,49.6,2.126,0.029291555555555557,85.8619589722226,4747.37900000002
23.99,1.29,30.9,2.118,0.018179499999999998,85.8801384722226,4749.49700000002
23.99,2.04,48.9,2.118,0.028769499999999996,85.9089079722226,4751.615000000021
24.0,2.16,51.8,2.126,0.030590777777777776,85.93949875000037,4753.741000000021
23.98,1.23,29.4,2.12,0.017313333333333333,85.9568120833337,4755.861000000021
23.99,2.19,52.5,2.145,0.03128125,85.98809333333371,4758.006000000021
23.98,2.04,48.9,2.134,0.028986833333333333,86.01708016666704,4760.140000000021
24.0,2.13,51.1,2.124,0.030149000000000006,86.04722916666704,4762.264000000021
23.99,2.22,53.2,2.13,0.03147666666666667,86.0787058333337,4764.394000000021
24.0,1.26,30.2,2.118,0.017767666666666664,86.09647350000037,4766.5120000000215
23.99,1.2,28.7,2.118,0.016885166666666666,86.11335866666704,4768.630000000022
24.0,1.74,41.7,2.127,0.02463775,86.13799641666704,4770.757000000022
23.9,11.1,265.2,2.122,0.15632066666666664,86.29431708333371,4772.879000000023
23.91,10.08,241.0,2.134,0.14285944444444443,86.43717652777815,4775.013000000023
23.99,2.25,53.9,2.12,0.03174111111111111,86.46891763888927,4777.133000000023
23.99,2.25,53.9,2.134,0.03195072222222222,86.50086836111149,4779.267000000023
23.99,2.19,52.5,2.123,0.03096041666666667,86.53182877777816,4781.390000000022
24.0,1.47,35.2,2.133,0.020856000000000003,86.55268477777815,4783.523000000022
23.98,1.8,43.1,2.117,0.025345194444444444,86.5780299722226,4785.640000000022
23.99,2.25,53.9,2.117,0.031696194444444444,86.60972616666704,4787.757000000022
24.0,1.2,28.8,2.128,0.017024,86.62675016666705,4789.885000000022
23.99,2.25,53.9,2.122,0.03177105555555555,86.6585212222226,4792.007000000022
23.99,2.04,48.9,2.132,0.02895966666666667,86.68748088888927,4794.139000000022
24.0,1.32,31.6,2.119,0.018600111111111112,86.70608100000038,4796.258000000022
23.98,2.19,52.5,2.117,0.030872916666666667,86.73695391666705,4798.375000000022
23.99,2.19,52.5,2.124,0.030975000000000003,86.76792891666705,4800.499000000022
23.98,1.26,30.2,2.118,0.017767666666666664,86.78569658333372,4802.617000000022
23.99,2.25,53.9,2.118,0.031711166666666665,86.81740775000038,4804.735000000022
23.98,2.16,51.7,2.129,0.03057480555555556,86.84798255555594,4806.864000000022
23.98,2.19,52.5,2.121,0.03093125,86.87891380555594,4808.985000000022
23.99,2.25,53.9,2.133,0.03193575,86.91084955555594,4811.118000000022
23.98,1.26,30.2,2.122,0.01780122222222222,86.92865077777816,4813.2400000000225
23.98,2.16,51.7,2.131,0.030603527777777775,86.95925430555593,4815.371000000023
24.0,1.38,33.1,2.122,0.019510611111111114,86.97876491666705,4817.493000000023
23.98,1.38,33.0,2.131,0.019534166666666665,86.99829908333372,4819.624000000023
23.99,1.23,29.5,2.118,0.01735583333333333,87.01565491666706,4821.742000000024
24.0,1.29,30.9,2.117,0.01817091666666667,87.03382583333372,4823.859000000024
24.0,1.86,44.6,2.132,0.026413111111111113,87.06023894444483,4825.991000000024
23.98,1.77,42.4,2.12,0.02496888888888889,87.08520783333373,4828.1110000000235
23.99,1.23,29.5,2.132,0.01747055555555556,87.10267838888929,4830.243000000023
23.94,2.22,53.1,2.12,0.03127,87.1339483888893,4832.363000000023
23.91,10.47,250.3,2.136,0.14851133333333333,87.28245972222263,4834.499000000023
23.9,10.95,261.7,2.119,0.1540395277777778,87.43649925000041,4836.618000000023
23.99,1.23,29.5,2.135,0.017495138888888886,87.4539943888893,4838.753000000023
23.98,2.16,51.7,2.119,0.030431194444444448,87.48442558333375,4840.872000000023
23.99,1.23,29.5,2.131,0.01746236111111111,87.50188794444486,4843.003000000023
24.0,1.17,28.0,2.117,0.016465555555555556,87.51835350000042,4845.1200000000235
23.99,2.22,53.2,2.121,0.03134366666666667,87.54969716666709,4847.241000000024
23.99,1.29,30.9,2.127,0.018256749999999995,87.5679539166671,4849.368000000024
23.99,1.44,34.5,2.122,0.020335833333333334,87.58828975000043,4851.490000000024
23.99,1.26,30.2,2.13,0.01786833333333333,87.60615808333377,4853.620000000024
23.98,2.22,53.2,2.122,0.031358444444444446,87.63751652777822,4855.742000000025
24.0,1.17,28.0,2.132,0.016582222222222224,87.65409875000044,4857.874000000024
24.0,1.29,30.9,2.116,0.018162333333333332,87.67226108333378,4859.990000000024
23.99,1.38,33.1,2.119,0.01948302777777778,87.69174411111156,4862.109000000024
23.99,2.28,54.6,2.129,0.03228983333333334,87.7240339444449,4864.238000000024
23.99,1.32,31.6,2.116,0.01857377777777778,87.74260772222267,4866.354000000024
23.98,2.07,49.6,2.12,0.029208888888888892,87.77181661111156,4868.474000000024
23.99,2.22,53.2,2.129,0.03146188888888889,87.80327850000045,4870.603000000024
23.98,1.65,39.5,2.118,0.02323916666666667,87.82651766666712,4872.721000000024
23.98,2.25,53.9,2.118,0.031711166666666665,87.85822883333378,4874.8390000000245
24.0,1.44,34.5,2.125,0.020364583333333332,87.87859341666712,4876.9640000000245
23.98,2.25,53.9,2.123,0.03178602777777778,87.9103794444449,4879.087000000024
23.99,1.5,35.9,2.132,0.021260777777777778,87.93164022222268,4881.219000000024
24.0,1.74,41.7,2.121,0.02456825,87.95620847222268,4883.340000000024
23.99,1.56,37.4,2.145,0.022284166666666667,87.97849263888935,4885.485000000024
23.99,1.32,31.6,2.135,0.018740555555555555,87.9972331944449,4887.620000000024
23.9,10.38,248.0,2.12,0.14604444444444445,88.14327763888934,4889.740000000024
23.91,10.89,260.3,2.132,0.15415544444444446,88.29743308333379,4891.872000000024
23.98,2.13,51.0,2.117,0.029990833333333335,88.32742391666712,4893.989000000024
23.99,1.23,29.5,2.119,0.01736402777777778,88.34478794444489,4896.108000000024
23.98,2.22,53.2,2.128,0.03144711111111111,88.376235055556,4898.2360000000235
24.0,1.71,41.0,2.12,0.024144444444444444,88.40037950000044,4900.356000000023
23.98,1.26,30.2,2.133,0.0178935,88.41827300000044,4902.489000000023
23.99,2.16,51.8,2.119,0.030490055555555555,88.448763055556,4904.608000000023
23.99,1.26,30.2,2.122,0.01780122222222222,88.46656427777822,4906.730000000023
23.98,2.19,52.5,2.125,0.030989583333333334,88.49755386111156,4908.855000000023
23.99,2.25,53.9,2.119,0.03172613888888889,88.52928000000044,4910.974000000023
23.99,2.13,51.0,2.134,0.030231666666666664,88.5595116666671,4913.108000000023
23.99,1.26,30.2,2.12,0.017784444444444443,88.57729611111155,4915.228000000023
23.98,1.35,32.3,2.119,0.01901213888888889,88.59630825000043,4917.3470000000225
23.99,2.22,53.2,2.125,0.03140277777777778,88.6277110277782,4919.4720000000225
24.0,1.32,31.6,2.12,0.01860888888888889,88.6463199166671,4921.592000000022
23.99,2.25,53.9,2.133,0.03193575,88.6782556666671,4923.725000000022
23.98,2.13,51.0,2.121,0.0300475,88.7083031666671,4925.846000000022
23.99,1.26,30.2,2.119,0.01777605555555556,88.72607922222265,4927.965000000022
24.0,2.16,51.8,2.127,0.030605166666666662,88.75668438888931,4930.092000000022
23.98,2.25,53.9,2.116,0.03168122222222222,88.78836561111153,4932.208000000022
23.99,1.35,32.3,2.117,0.018994194444444442,88.80735980555598,4934.325000000023
23.98,2.22,53.2,2.13,0.03147666666666667,88.83883647222264,4936.455000000023
24.0,2.16,51.8,2.119,0.030490055555555555,88.8693265277782,4938.574000000022
23.98,2.25,53.9,2.132,0.03192077777777778,88.90124730555598,4940.706000000022
24.0,1.2,28.8,2.118,0.016944,88.91819130555598,4942.824000000022
24.0,1.29,30.9,2.115,0.01815375,88.93634505555598,4944.939000000022
23.99,1.41,33.8,2.117,0.019876277777777777,88.95622133333376,4947.056000000022
23.99,5.85,140.3,2.126,0.08285494444444445,89.03907627777821,4949.1820000000225
23.9,11.04,263.8,2.123,0.15556872222222223,89.19464500000043,4951.305000000022
23.9,11.04,263.8,2.127,0.1558618333333333,89.35050683333377,4953.4320000000225
24.0,1.74,41.7,2.119,0.02454508333333334,89.3750519166671,4955.551000000022
23.98,2.25,53.9,2.122,0.03177105555555555,89.40682297222266,4957.6730000000225
24.0,1.5,36.0,2.125,0.02125,89.42807297222265,4959.7980000000225
23.98,1.53,36.6,2.118,0.021533,89.44960597222266,4961.916000000023
23.98,1.92,46.0,2.134,0.02726777777777778,89.47687375000044,4964.050000000023
23.98,2.19,52.5,2.122,0.030945833333333332,89.50781958333377,4966.172000000023
24.0,1.2,28.8,2.136,0.017088000000000002,89.52490758333377,4968.308000000024
23.98,1.23,29.4,2.118,0.017296999999999996,89.54220458333377,4970.426000000024
23.99,1.23,29.5,2.12,0.017372222222222223,89.55957680555599,4972.546000000024
23.98,2.1,50.3,2.124,0.029677,89.589253805556,4974.670000000024
24.0,2.16,51.8,2.123,0.030547611111111112,89.61980141666712,4976.793000000023
24.0,2.22,53.2,2.131,0.03149144444444444,89.65129286111156,4978.924000000024
23.99,2.07,49.6,2.12,0.029208888888888892,89.68050175000045,4981.0440000000235
23.98,1.65,39.5,2.117,0.023228194444444444,89.70372994444489,4983.161000000024
23.99,1.38,33.1,2.127,0.019556583333333332,89.72328652777823,4985.288000000024
23.99,1.5,35.9,2.123,0.021171027777777778,89.74445755555601,4987.411000000024
23.99,1.83,43.9,2.129,0.025961972222222223,89.77041952777823,4989.540000000024
23.98,1.95,46.7,2.12,0.02750111111111111,89.79792063888934,4991.6600000000235
23.99,1.38,33.1,2.12,0.019492222222222227,89.81741286111156,4993.780000000023
23.98,2.25,53.9,2.126,0.03183094444444444,89.84924380555601,4995.906000000024
23.99,2.22,53.2,2.132,0.03150622222222223,89.88075002777823,4998.038000000023
24.0,2.25,54.0,2.125,0.031875,89.91262502777823,5000.163000000023
23.99,2.13,51.0,2.122,0.030061666666666664,89.9426866944449,5002.2850000000235
23.98,2.22,53.2,2.133,0.031521,89.9742076944449,5004.418000000023
23.99,1.17,28.0,2.117,0.016465555555555556,89.99067325000046,5006.5350000000235
23.99,1.5,35.9,2.118,0.021121166666666667,90.01179441666712,5008.653000000024
23.91,10.02,239.5,2.128,0.14157111111111112,90.15336552777822,5010.781000000024
23.91,10.08,241.0,2.118,0.14178833333333332,90.29515386111156,5012.899000000024
23.91,10.5,251.0,2.135,0.14885694444444444,90.444010805556,5015.034000000024
24.0,2.07,49.6,2.118,0.02918133333333333,90.47319213888933,5017.152000000025
24.0,1.29,30.9,2.118,0.018179499999999998,90.49137163888933,5019.270000000025
23.99,2.22,53.2,2.124,0.031388,90.52275963888934,5021.394000000025
23.98,1.32,31.6,2.121,0.018617666666666668,90.54137730555601,5023.515000000025
23.98,1.83,43.8,2.119,0.025781166666666668,90.56715847222267,5025.634000000025
23.98,2.25,53.9,2.124,0.031801,90.59895947222267,5027.758000000024
23.99,1.53,36.7,2.121,0.02162241666666667,90.62058188888935,5029.8790000000245
23.99,1.14,27.3,2.136,0.016198,90.63677988888935,5032.015000000025
23.98,2.19,52.5,2.118,0.0308875,90.66766738888936,5034.133000000025
23.99,1.41,33.8,2.117,0.019876277777777777,90.68754366666714,5036.2500000000255
23.98,1.92,46.0,2.127,0.02717833333333333,90.71472200000048,5038.377000000026
23.99,1.38,33.1,2.122,0.019510611111111114,90.7342326111116,5040.499000000026
23.98,2.25,53.9,2.134,0.03195072222222222,90.76618333333381,5042.633000000026
24.0,1.41,33.8,2.119,0.019895055555555558,90.78607838888936,5044.752000000026
23.98,1.77,42.4,2.116,0.02492177777777778,90.81100016666714,5046.868000000026
24.0,1.59,38.1,2.125,0.022489583333333334,90.83348975000048,5048.993000000026
24.0,1.23,29.5,2.117,0.017347638888888888,90.85083738888937,5051.110000000026
23.98,2.19,52.5,2.12,0.03091666666666667,90.88175405555604,5053.230000000026
24.0,2.01,48.2,2.127,0.028478166666666666,90.91023222222272,5055.357000000026
23.99,2.1,50.3,2.12,0.02962111111111111,90.93985333333383,5057.477000000026
23.99,1.23,29.5,2.134,0.017486944444444444,90.95734027777827,5059.611000000026
23.98,1.5,35.9,2.117,0.021111194444444443,90.97845147222272,5061.728000000026
23.99,2.25,53.9,2.122,0.03177105555555555,91.01022252777827,5063.850000000027
24.0,1.26,30.2,2.122,0.01780122222222222,91.02802375000049,5065.972000000027
24.0,1.35,32.4,2.121,0.019089,91.04711275000048,5068.093000000027
23.99,2.01,48.2,2.119,0.02837105555555556,91.07548380555603,5070.212000000027
23.9,11.1,265.2,2.126,0.1566153333333333,91.23209913888937,5072.338000000027
23.9,10.41,248.7,2.123,0.14666391666666667,91.37876305555604,5074.461000000027
23.98,2.19,52.5,2.132,0.03109166666666667,91.4098547222227,5076.593000000026
24.0,2.19,52.5,2.118,0.0308875,91.44074222222271,5078.711000000027
23.98,2.19,52.5,2.132,0.03109166666666667,91.47183388888938,5080.843000000026
24.0,1.65,39.6,2.118,0.023298,91.49513188888938,5082.961000000027
24.0,1.71,41.0,2.118,0.024121666666666666,91.51925355555605,5085.079000000027
23.99,1.26,30.2,2.131,0.017876722222222217,91.53713027777827,5087.210000000027
23.98,2.13,51.0,2.121,0.0300475,91.56717777777827,5089.331000000027
23.99,2.25,53.9,2.13,0.03189083333333333,91.5990686111116,5091.4610000000275
13.66,2.19,29.9,2.12,0.017607777777777778,91.61667638888939,5093.581000000027
23.92,9.54,228.1,2.116,0.13407211111111111,91.7507485000005,5095.697000000027
23.92,9.51,227.4,2.121,0.1339765,91.8847250000005,5097.8180000000275
23.99,2.25,53.9,2.118,0.031711166666666665,91.91643616666717,5099.936000000028
23.99,2.25,53.9,2.116,0.03168122222222222,91.94811738888939,5102.052000000028
23.99,2.25,53.9,2.134,0.03195072222222222,91.9800681111116,5104.186000000028
23.99,2.25,53.9,2.119,0.03172613888888889,92.01179425000049,5106.305000000028
23.99,2.25,53.9,2.132,0.03192077777777778,92.04371502777828,5108.437000000027
23.99,2.22,53.2,2.121,0.03134366666666667,92.07505869444495,5110.558000000027
23.99,2.25,53.9,2.132,0.03192077777777778,92.10697947222273,5112.690000000027
23.99,2.25,53.9,2.121,0.03175608333333333,92.13873555555607,5114.811000000027
23.99,2.25,53.9,2.121,0.03175608333333333,92.1704916388894,5116.932000000027
23.99,2.25,53.9,2.122,0.03177105555555555,92.20226269444495,5119.054000000027
23.99,2.25,53.9,2.12,0.03174111111111111,92.23400380555607,5121.174000000027
23.99,2.25,53.9,2.12,0.03174111111111111,92.26574491666719,5123.294000000027
23.99,2.25,53.9,2.129,0.03187586111111111,92.2976207777783,5125.423000000027
23.99,2.25,53.9,2.119,0.03172613888888889,92.32934691666719,5127.542000000027
23.99,2.25,53.9,2.131,0.031905805555555555,92.36125272222274,5129.673000000027
23.99,2.25,53.9,2.121,0.03175608333333333,92.39300880555608,5131.794000000027
23.99,2.25,53.9,2.134,0.03195072222222222,92.4249595277783,5133.928000000027
23.99,2.25,53.9,2.117,0.031696194444444444,92.45665572222275,5136.045000000027
23.9,11.07,264.5,2.122,0.15590805555555556,92.6125637777783,5138.167000000028
23.91,11.04,263.9,2.126,0.1558476111111111,92.76841138888942,5140.293000000028
23.9,11.01,263.1,2.123,0.1551559166666667,92.92356730555609,5142.416000000027
23.99,2.22,53.2,2.132,0.03150622222222223,92.95507352777831,5144.548000000027
23.99,2.25,53.9,2.123,0.03178602777777778,92.9868595555561,5146.671000000027
23.99,2.22,53.2,2.132,0.03150622222222223,93.01836577777831,5148.803000000026
23.99,2.25,53.9,2.12,0.03174111111111111,93.05010688888943,5150.923000000026
23.99,2.22,53.2,2.143,0.031668777777777775,93.08177566666721,5153.066000000026
23.99,2.22,53.2,2.121,0.03134366666666667,93.11311933333388,5155.187000000026
23.99,2.25,53.9,2.124,0.031801,93.14492033333389,5157.311000000026
23.99,2.25,53.9,2.12,0.03174111111111111,93.176661444445,5159.431000000026
24.01,1.02,24.4,2.117,0.014348555555555554,93.19101000000056,5161.548000000026
24.01,1.47,35.2,2.127,0.020797333333333334,93.2118073333339,5163.675000000027
23.99,2.19,52.5,2.119,0.030902083333333337,93.24270941666722,5165.794000000026
