Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
24.0,1.8,43.2,2.119,0.025428000000000006,61.00783711111091,4651.999000000006
24.01,1.62,38.8,2.128,0.02293511111111111,61.03077222222202,4654.127000000006
24.0,1.41,33.8,2.119,0.019895055555555558,61.05066727777758,4656.246000000006
24.0,2.19,52.5,2.117,0.030872916666666667,61.081540194444244,4658.363000000006
24.02,1.65,39.6,2.115,0.023265,61.104805194444246,4660.4780000000055
24.0,1.65,39.6,2.127,0.023396999999999998,61.12820219444425,4662.605000000006
24.01,2.16,51.8,2.121,0.03051883333333333,61.15872102777758,4664.726000000006
24.01,1.62,38.8,2.117,0.02281655555555555,61.18153758333314,4666.843000000006
24.0,2.25,54.0,2.131,0.03196499999999999,61.21350258333314,4668.9740000000065
24.01,2.22,53.3,2.123,0.03143219444444444,61.24493477777758,4671.097000000006
24.02,2.07,49.7,2.121,0.029281583333333337,61.274216361110916,4673.218000000006
24.02,1.92,46.1,2.124,0.027199000000000004,61.30141536111092,4675.342000000006
24.0,2.1,50.4,2.12,0.029679999999999998,61.33109536111092,4677.462000000006
24.0,1.95,46.8,2.12,0.027559999999999998,61.35865536111092,4679.582000000006
24.0,2.16,51.8,2.131,0.03066272222222222,61.389318083333144,4681.713000000006
24.02,1.5,36.0,2.12,0.021200000000000004,61.410518083333145,4683.833000000006
24.0,2.25,54.0,2.12,0.0318,61.44231808333314,4685.953000000006
24.02,1.5,36.0,2.129,0.02129,61.46360808333314,4688.082000000006
24.0,2.19,52.5,2.117,0.030872916666666667,61.49448099999981,4690.199000000006
24.02,2.01,48.2,2.119,0.02837105555555556,61.52285205555536,4692.318000000006
24.0,1.77,42.4,2.118,0.02494533333333333,61.547797388888696,4694.436000000006
24.0,2.13,51.1,2.127,0.03019158333333333,61.57798897222203,4696.5630000000065
24.02,1.65,39.6,2.121,0.023331,61.60131997222203,4698.684000000007
24.0,1.5,36.0,2.122,0.02122,61.62253997222203,4700.806000000007
24.0,2.25,54.0,2.124,0.031860000000000006,61.65439997222203,4702.930000000007
24.02,2.04,49.0,2.122,0.028882777777777775,61.68328274999981,4705.052000000007
24.01,2.22,53.3,2.116,0.031328555555555554,61.714611305555366,4707.168000000007
24.0,1.65,39.6,2.115,0.023265,61.73787630555537,4709.283000000007
24.0,2.13,51.1,2.129,0.03021997222222222,61.76809627777759,4711.412000000007
24.02,1.68,40.3,2.116,0.023687444444444445,61.79178372222203,4713.528000000007
24.0,2.04,48.9,2.119,0.028783083333333334,61.82056680555536,4715.647000000006
24.01,2.22,53.3,2.133,0.03158025,61.852147055555356,4717.780000000006
24.02,1.74,41.7,2.12,0.02455666666666667,61.876703722222025,4719.900000000006
24.0,2.1,50.4,2.117,0.029637999999999998,61.906341722222024,4722.017000000006
24.01,1.62,38.8,2.132,0.02297822222222222,61.929319944444245,4724.149000000006
24.02,2.07,49.7,2.118,0.029240166666666668,61.95856011111091,4726.267000000006
24.0,1.71,41.0,2.119,0.024133055555555557,61.982693166666465,4728.386000000006
24.0,2.04,48.9,2.131,0.02894608333333333,62.011639249999796,4730.517000000006
24.02,2.13,51.1,2.121,0.030106416666666667,62.041745666666465,4732.638000000006
24.02,1.77,42.5,2.122,0.02505138888888889,62.066797055555355,4734.760000000007
24.02,2.07,49.7,2.126,0.029350611111111112,62.09614766666647,4736.886000000007
24.0,1.86,44.6,2.118,0.026239666666666668,62.12238733333314,4739.004000000007
24.0,2.25,54.0,2.124,0.031860000000000006,62.15424733333314,4741.128000000007
24.02,1.68,40.3,2.128,0.023821777777777775,62.178069111110915,4743.256000000007
24.02,1.95,46.8,2.12,0.027559999999999998,62.205629111110916,4745.376000000007
24.0,2.25,54.0,2.12,0.0318,62.23742911111091,4747.4960000000065
24.01,1.56,37.4,2.127,0.022097166666666664,62.25952627777758,4749.623000000007
24.0,1.89,45.3,2.117,0.026638916666666665,62.28616519444425,4751.740000000007
24.01,2.25,54.0,2.121,0.031815,62.31798019444425,4753.861000000007
24.01,2.25,54.0,2.132,0.03198,62.34996019444425,4755.993000000007
24.0,1.8,43.2,2.122,0.025464,62.37542419444425,4758.115000000007
24.02,1.47,35.3,2.117,0.02075836111111111,62.39618255555536,4760.232000000007
24.0,2.19,52.5,2.127,0.031018749999999998,62.427201305555364,4762.359000000008
24.02,1.44,34.5,2.117,0.02028791666666667,62.44748922222203,4764.476000000008
24.0,1.53,36.7,2.12,0.021612222222222227,62.469101444444256,4766.596000000008
24.02,2.1,50.4,2.133,0.029862,62.49896344444426,4768.7290000000075
24.02,2.19,52.6,2.116,0.030917111111111114,62.529880555555366,4770.8450000000075
24.0,2.04,48.9,2.119,0.028783083333333334,62.558663638888696,4772.964000000007
24.02,1.83,43.9,2.133,0.02601075,62.58467438888869,4775.097000000007
24.0,2.13,51.1,2.116,0.030035444444444448,62.61470983333314,4777.213000000007
24.0,1.74,41.7,2.118,0.0245335,62.639243333333134,4779.331000000007
24.0,2.25,54.0,2.133,0.031995,62.671238333333136,4781.464000000007
24.02,2.22,53.3,2.122,0.031417388888888884,62.702655722222026,4783.5860000000075
24.01,2.1,50.4,2.122,0.029708,62.732363722222026,4785.708000000008
24.01,1.83,43.9,2.125,0.025913194444444444,62.75827691666647,4787.833000000008
24.02,2.07,49.7,2.119,0.029253972222222226,62.78753088888869,4789.9520000000075
24.01,2.22,53.3,2.117,0.03134336111111111,62.8188742499998,4792.069000000008
24.01,1.5,36.0,2.119,0.02119,62.8400642499998,4794.188000000007
24.0,2.25,54.0,2.125,0.031875,62.8719392499998,4796.313000000007
24.02,1.98,47.5,2.118,0.02794583333333333,62.89988508333313,4798.431000000008
24.0,2.1,50.4,2.12,0.029679999999999998,62.92956508333313,4800.551000000008
24.01,2.25,54.0,2.132,0.03198,62.96154508333313,4802.683000000007
24.01,2.25,54.0,2.119,0.03178500000000001,62.99333008333313,4804.802000000007
24.01,1.47,35.2,2.118,0.020709333333333333,63.01403941666646,4806.920000000007
24.0,2.25,54.0,2.132,0.03198,63.04601941666646,4809.052000000007
24.02,1.71,41.0,2.12,0.024144444444444444,63.070163861110906,4811.172000000007
24.01,2.25,54.0,2.117,0.031755,63.1019188611109,4813.289000000007
24.01,1.59,38.1,2.132,0.02256366666666667,63.12448252777757,4815.421000000007
24.0,2.25,54.0,2.116,0.031740000000000004,63.15622252777757,4817.537000000007
24.01,2.25,54.0,2.115,0.031725,63.187947527777574,4819.652000000006
24.0,2.13,51.1,2.12,0.030092222222222225,63.2180397499998,4821.772000000006
24.0,2.16,51.8,2.128,0.030619555555555556,63.24865930555535,4823.900000000006
24.02,1.68,40.3,2.118,0.02370983333333333,63.272369138888685,4826.018000000006
24.0,2.04,48.9,2.119,0.028783083333333334,63.301152222222015,4828.137000000006
24.01,2.25,54.0,2.133,0.031995,63.33314722222202,4830.270000000006
24.01,1.86,44.6,2.117,0.026227277777777776,63.359374499999795,4832.387000000006
24.0,2.25,54.0,2.118,0.03177,63.3911444999998,4834.5050000000065
24.03,2.19,52.6,2.136,0.03120933333333334,63.42235383333313,4836.641000000007
24.0,2.25,54.0,2.12,0.0318,63.45415383333313,4838.761000000007
24.01,2.25,54.0,2.118,0.03177,63.48592383333313,4840.879000000007
24.0,2.16,51.8,2.129,0.030633944444444443,63.51655777777758,4843.008000000007
24.0,1.41,33.8,2.122,0.01992322222222222,63.5364809999998,4845.130000000007
24.0,2.25,54.0,2.133,0.031995,63.568475999999805,4847.263000000007
24.01,2.07,49.7,2.116,0.029212555555555558,63.59768855555536,4849.379000000007
24.01,2.25,54.0,2.122,0.03183,63.62951855555536,4851.5010000000075
24.0,1.77,42.4,2.131,0.02509844444444444,63.6546169999998,4853.632000000008
24.0,2.25,54.0,2.116,0.031740000000000004,63.6863569999998,4855.748000000008
24.0,1.62,38.8,2.12,0.022848888888888887,63.70920588888869,4857.868000000008
24.02,2.04,49.0,2.133,0.0290325,63.73823838888869,4860.0010000000075
24.01,1.53,36.7,2.12,0.021612222222222227,63.75985061111091,4862.121000000007
24.0,2.22,53.2,2.119,0.03131411111111112,63.79116472222202,4864.240000000007
24.0,1.5,36.0,2.117,0.02117,63.81233472222202,4866.357000000007
24.02,2.22,53.3,2.127,0.03149141666666666,63.84382613888869,4868.484000000008
24.01,1.5,36.0,2.116,0.02116,63.86498613888869,4870.600000000008
24.01,2.19,52.5,2.121,0.03093125,63.89591738888869,4872.721000000008
24.01,2.25,54.0,2.128,0.031920000000000004,63.92783738888869,4874.849000000007
24.02,1.62,38.9,2.123,0.022940194444444447,63.950777583333135,4876.972000000007
24.0,2.25,54.0,2.119,0.03178500000000001,63.982562583333134,4879.091000000007
24.0,2.01,48.2,2.13,0.028518333333333333,64.01108091666647,4881.221000000007
24.01,1.5,36.0,2.116,0.02116,64.03224091666647,4883.337000000007
24.01,1.65,39.6,2.118,0.023298,64.05553891666646,4885.455000000007
24.0,2.25,54.0,2.133,0.031995,64.08753391666646,4887.588000000007
24.0,2.22,53.2,2.116,0.03126977777777778,64.11880369444424,4889.704000000007
24.02,1.44,34.5,2.116,0.020278333333333336,64.13908202777758,4891.820000000007
24.0,2.16,51.8,2.121,0.03051883333333333,64.16960086111091,4893.941000000007
24.02,2.04,49.0,2.125,0.028923611111111112,64.19852447222202,4896.066000000007
24.01,2.16,51.8,2.121,0.03051883333333333,64.22904330555535,4898.187000000007
24.01,1.53,36.7,2.121,0.02162241666666667,64.25066572222202,4900.308000000007
24.01,2.22,53.3,2.127,0.03149141666666666,64.28215713888869,4902.435000000008
24.02,1.89,45.3,2.121,0.02668925,64.3088463888887,4904.556000000008
24.0,1.92,46.0,2.119,0.027076111111111113,64.33592249999981,4906.6750000000075
24.0,1.86,44.6,2.126,0.026338777777777777,64.36226127777759,4908.801000000008
24.02,1.53,36.7,2.122,0.021632611111111113,64.38389388888871,4910.923000000008
24.01,2.22,53.3,2.115,0.03131375,64.4152076388887,4913.038000000008
24.0,2.25,54.0,2.132,0.03198,64.4471876388887,4915.170000000007
24.02,2.13,51.1,2.12,0.030092222222222225,64.47727986111093,4917.290000000007
24.02,2.16,51.8,2.119,0.030490055555555555,64.50776991666649,4919.409000000007
24.0,2.19,52.5,2.133,0.031106250000000002,64.53887616666648,4921.542000000007
24.01,1.5,36.0,2.119,0.02119,64.56006616666649,4923.661000000006
24.0,2.22,53.2,2.121,0.03134366666666667,64.59140983333316,4925.7820000000065
24.0,2.16,51.8,2.127,0.030605166666666662,64.62201499999982,4927.909000000007
24.01,1.5,36.0,2.117,0.02117,64.64318499999982,4930.026000000007
24.0,1.5,36.0,2.118,0.021179999999999997,64.66436499999982,4932.1440000000075
24.0,2.22,53.2,2.118,0.03129933333333333,64.69566433333316,4934.262000000008
24.02,1.86,44.6,2.136,0.02646266666666667,64.72212699999982,4936.398000000008
24.0,2.25,54.0,2.119,0.03178500000000001,64.75391199999981,4938.517000000008
24.02,1.77,42.5,2.129,0.02513402777777778,64.7790460277776,4940.646000000008
24.0,1.92,46.0,2.117,0.027050555555555557,64.80609658333316,4942.763000000008
24.0,1.71,41.0,2.114,0.02407611111111111,64.83017269444427,4944.877000000008
24.02,2.25,54.0,2.116,0.031740000000000004,64.86191269444427,4946.993000000008
24.0,1.92,46.0,2.133,0.027254999999999998,64.88916769444427,4949.1260000000075
24.0,2.22,53.2,2.119,0.03131411111111112,64.92048180555538,4951.245000000007
24.0,2.19,52.5,2.12,0.03091666666666667,64.95139847222205,4953.365000000007
24.0,1.53,36.7,2.131,0.02172436111111111,64.97312283333316,4955.496000000007
24.01,1.62,38.8,2.122,0.022870444444444443,64.99599327777761,4957.618000000008
24.0,2.25,54.0,2.117,0.031755,65.02774827777762,4959.735000000008
24.02,2.13,51.1,2.128,0.03020577777777778,65.0579540555554,4961.863000000008
24.01,2.22,53.3,2.117,0.03134336111111111,65.08929741666651,4963.980000000008
24.01,2.25,54.0,2.126,0.031889999999999995,65.12118741666652,4966.106000000008
24.0,1.83,43.9,2.128,0.02594977777777778,65.1471371944443,4968.234000000008
24.02,1.8,43.2,2.123,0.025476000000000002,65.1726131944443,4970.357000000007
24.0,2.07,49.6,2.117,0.029167555555555558,65.20178074999986,4972.474000000007
24.02,2.19,52.6,2.137,0.031223944444444443,65.2330046944443,4974.611000000007
24.01,1.8,43.2,2.115,0.025380000000000003,65.2583846944443,4976.726000000007
24.02,1.89,45.3,2.115,0.02661375,65.2849984444443,4978.841000000007
24.0,1.86,44.6,2.129,0.026375944444444445,65.31137438888874,4980.970000000007
24.02,1.98,47.5,2.119,0.027959027777777777,65.33933341666652,4983.089000000006
24.02,1.38,33.1,2.121,0.019501416666666667,65.35883483333319,4985.210000000006
24.02,2.1,50.4,2.127,0.029777999999999995,65.38861283333318,4987.337000000007
24.01,2.16,51.8,2.121,0.03051883333333333,65.41913166666652,4989.458000000007
24.02,1.92,46.1,2.119,0.027134972222222227,65.44626663888874,4991.577000000007
24.01,2.04,48.9,2.132,0.02895966666666667,65.47522630555541,4993.709000000006
24.0,1.98,47.5,2.117,0.02793263888888889,65.5031589444443,4995.826000000006
24.02,2.22,53.3,2.12,0.03138777777777778,65.53454672222207,4997.946000000006
24.0,2.25,54.0,2.133,0.031995,65.56654172222207,5000.079000000006
24.0,2.22,53.2,2.115,0.031255000000000005,65.59779672222207,5002.194000000006
24.02,2.07,49.7,2.12,0.029267777777777778,65.62706449999985,5004.314000000006
24.0,2.19,52.5,2.134,0.031120833333333334,65.65818533333318,5006.448000000006
24.0,1.47,35.2,2.129,0.02081688888888889,65.67900222222207,5008.577000000006
24.02,1.68,40.3,2.127,0.023810583333333326,65.7028128055554,5010.704000000006
24.0,2.25,54.0,2.121,0.031815,65.73462780555539,5012.825000000006
24.01,2.22,53.3,2.119,0.031372972222222226,65.76600077777762,5014.944000000006
24.01,1.35,32.4,2.13,0.01917,65.78517077777762,5017.074000000006
24.01,2.13,51.1,2.118,0.03006383333333333,65.81523461111095,5019.192000000006
24.0,2.22,53.2,2.119,0.03131411111111112,65.84654872222207,5021.311000000006
24.01,1.47,35.2,2.129,0.02081688888888889,65.86736561111096,5023.440000000006
24.0,2.25,54.0,2.126,0.031889999999999995,65.89925561111096,5025.566000000006
24.01,1.8,43.2,2.116,0.025392,65.92464761111096,5027.682000000006
24.02,1.8,43.2,2.129,0.025548,65.95019561111096,5029.811000000006
24.0,2.07,49.6,2.122,0.029236444444444443,65.9794320555554,5031.933000000006
24.02,1.89,45.3,2.12,0.026676666666666668,66.00610872222207,5034.053000000006
24.0,2.22,53.2,2.128,0.03144711111111111,66.03755583333317,5036.181000000006
24.01,2.25,54.0,2.117,0.031755,66.06931083333318,5038.298000000006
24.02,2.04,49.0,2.122,0.028882777777777775,66.09819361111096,5040.420000000006
24.02,2.19,52.6,2.13,0.031121666666666666,66.12931527777762,5042.550000000007
24.0,2.25,54.0,2.117,0.031755,66.16107027777763,5044.667000000007
24.0,2.25,54.0,2.121,0.031815,66.19288527777762,5046.788000000007
24.01,1.47,35.2,2.133,0.020856000000000003,66.21374127777761,5048.921000000007
24.0,2.22,53.2,2.119,0.03131411111111112,66.24505538888873,5051.040000000006
24.01,1.5,36.0,2.134,0.021339999999999998,66.26639538888872,5053.174000000006
24.01,2.25,54.0,2.117,0.031755,66.29815038888873,5055.2910000000065
24.0,1.5,36.0,2.119,0.02119,66.31934038888873,5057.410000000006
24.0,2.25,54.0,2.134,0.03201,66.35135038888873,5059.544000000006
24.02,2.16,51.8,2.124,0.030562000000000002,66.38191238888874,5061.668000000006
24.0,2.04,48.9,2.121,0.02881025,66.41072263888874,5063.789000000006
24.0,1.89,45.3,2.123,0.026714416666666668,66.4374370555554,5065.912000000006
24.0,2.04,48.9,2.119,0.028783083333333334,66.46622013888874,5068.031000000005
24.02,1.8,43.2,2.123,0.025476000000000002,66.49169613888874,5070.154000000005
24.02,1.98,47.5,2.139,0.028222916666666664,66.5199190555554,5072.293000000005
24.01,2.25,54.0,2.121,0.031815,66.5517340555554,5074.414000000005
24.0,2.25,54.0,2.127,0.031904999999999996,66.5836390555554,5076.541000000006
24.0,2.25,54.0,2.12,0.0318,66.6154390555554,5078.6610000000055
24.0,1.8,43.2,2.116,0.025392,66.6408310555554,5080.7770000000055
24.0,2.25,54.0,2.135,0.032025,66.6728560555554,5082.912000000006
24.02,1.95,46.8,2.12,0.027559999999999998,66.7004160555554,5085.032000000006
24.0,2.25,54.0,2.134,0.03201,66.7324260555554,5087.166000000006
24.0,1.62,38.8,2.122,0.022870444444444443,66.75529649999984,5089.288000000006
24.0,2.01,48.2,2.116,0.02833088888888889,66.78362738888873,5091.404000000006
24.0,1.86,44.6,2.144,0.02656177777777778,66.8101891666665,5093.548000000006
24.0,2.19,52.5,2.12,0.03091666666666667,66.84110583333317,5095.668000000006
24.0,1.44,34.5,2.125,0.020364583333333332,66.8614704166665,5097.793000000006
24.02,2.13,51.1,2.119,0.030078027777777783,66.89154844444428,5099.912000000006
24.01,1.53,36.7,2.122,0.021632611111111113,66.9131810555554,5102.034000000006
24.0,1.62,38.8,2.13,0.022956666666666663,66.93613772222207,5104.164000000006
24.02,2.01,48.2,2.118,0.028357666666666666,66.96449538888874,5106.2820000000065
24.01,2.25,54.0,2.118,0.03177,66.99626538888873,5108.400000000007
24.02,2.13,51.1,2.134,0.030290944444444443,67.02655633333318,5110.534000000007
24.01,2.25,54.0,2.116,0.031740000000000004,67.05829633333317,5112.650000000007
24.02,1.71,41.0,2.12,0.024144444444444444,67.08244077777762,5114.770000000007
24.0,2.22,53.2,2.131,0.03149144444444444,67.11393222222206,5116.901000000007
24.01,1.56,37.4,2.119,0.022014055555555558,67.13594627777762,5119.020000000007
24.01,2.25,54.0,2.119,0.03178500000000001,67.16773127777762,5121.1390000000065
24.02,1.95,46.8,2.133,0.027729,67.19546027777761,5123.272000000006
24.02,1.41,33.8,2.118,0.019885666666666666,67.21534594444428,5125.390000000007
24.02,2.1,50.4,2.12,0.029679999999999998,67.24502594444428,5127.510000000007
24.02,2.13,51.1,2.13,0.030234166666666666,67.27526011111095,5129.640000000007
24.0,1.5,36.0,2.124,0.02124,67.29650011111096,5131.7640000000065
24.0,2.1,50.4,2.119,0.029666,67.32616611111096,5133.883000000006
24.02,1.86,44.6,2.125,0.02632638888888889,67.35249249999985,5136.008000000006
24.0,1.77,42.4,2.119,0.024957111111111114,67.37744961111096,5138.127000000006
24.0,2.25,54.0,2.117,0.031755,67.40920461111097,5140.244000000006
24.0,2.19,52.5,2.117,0.030872916666666667,67.44007752777763,5142.361000000006
24.0,1.47,35.2,2.129,0.02081688888888889,67.46089441666652,5144.490000000006
24.01,2.25,54.0,2.122,0.03183,67.49272441666652,5146.612000000006
24.01,1.95,46.8,2.117,0.027520999999999997,67.52024541666651,5148.729000000007
24.02,1.47,35.3,2.126,0.02084661111111111,67.54109202777762,5150.855000000007
24.01,2.25,54.0,2.121,0.031815,67.57290702777762,5152.976000000007
24.0,2.16,51.8,2.117,0.030461277777777775,67.60336830555539,5155.093000000007
24.01,1.65,39.6,2.131,0.023440999999999997,67.6268093055554,5157.224000000007
24.01,2.25,54.0,2.12,0.0318,67.6586093055554,5159.344000000007
24.01,1.62,38.8,2.121,0.022859666666666667,67.68146897222206,5161.465000000007
24.0,2.19,52.5,2.128,0.031033333333333333,67.7125023055554,5163.593000000007
24.01,1.5,36.0,2.118,0.021179999999999997,67.7336823055554,5165.7110000000075
24.0,2.19,52.5,2.12,0.03091666666666667,67.76459897222207,5167.831000000007
24.02,2.04,49.0,2.132,0.02901888888888889,67.79361786111096,5169.963000000007
24.0,1.77,42.4,2.121,0.024980666666666665,67.81859852777762,5172.084000000007
24.0,2.25,54.0,2.136,0.03204,67.85063852777762,5174.2200000000075
24.0,1.65,39.6,2.119,0.023309,67.87394752777762,5176.339000000007
24.02,1.53,36.7,2.118,0.02159183333333333,67.89553936111095,5178.457000000008
24.0,2.22,53.2,2.134,0.03153577777777778,67.92707513888872,5180.591000000008
24.02,2.01,48.2,2.117,0.028344277777777777,67.9554194166665,5182.708000000008
24.02,2.16,51.8,2.121,0.03051883333333333,67.98593824999983,5184.829000000008
24.02,1.47,35.3,2.129,0.020876027777777778,68.00681427777761,5186.958000000008
24.01,2.22,53.3,2.121,0.03140258333333333,68.03821686111094,5189.079000000008
24.01,1.47,35.2,2.119,0.020719111111111115,68.05893597222205,5191.198000000008
24.01,1.77,42.4,2.132,0.02511022222222222,68.08404619444427,5193.330000000007
24.01,2.25,54.0,2.12,0.0318,68.11584619444427,5195.450000000007
24.01,1.68,40.3,2.121,0.023743416666666666,68.13958961111094,5197.571000000007
24.0,2.25,54.0,2.128,0.031920000000000004,68.17150961111093,5199.699000000007
24.0,1.86,44.6,2.118,0.026239666666666668,68.1977492777776,5201.817000000007
24.0,2.28,54.7,2.118,0.03218183333333333,68.22993111111094,5203.935000000008
24.0,2.25,54.0,2.133,0.031995,68.26192611111094,5206.0680000000075
24.02,2.25,54.0,2.117,0.031755,68.29368111111094,5208.185000000008
24.0,2.01,48.2,2.116,0.02833088888888889,68.32201199999983,5210.301000000008
24.01,1.59,38.1,2.116,0.022394333333333336,68.34440633333317,5212.417000000008
24.0,1.5,36.0,2.128,0.02128,68.36568633333317,5214.545000000007
24.01,1.53,36.7,2.125,0.021663194444444447,68.38734952777762,5216.670000000007
24.0,2.22,53.2,2.116,0.03126977777777778,68.4186193055554,5218.786000000007
24.01,2.25,54.0,2.13,0.03195,68.45056930555539,5220.916000000007
24.0,1.77,42.4,2.117,0.024933555555555556,68.47550286111094,5223.033000000008
24.0,2.07,49.6,2.121,0.029222666666666668,68.50472552777761,5225.154000000008
24.02,1.59,38.1,2.129,0.02253191666666667,68.52725744444427,5227.283000000008
24.0,1.89,45.3,2.119,0.026664083333333335,68.5539215277776,5229.402000000007
24.01,1.86,44.6,2.12,0.026264444444444448,68.58018597222205,5231.522000000007
24.0,2.01,48.2,2.13,0.028518333333333333,68.60870430555539,5233.652000000007
24.0,1.77,42.4,2.117,0.024933555555555556,68.63363786111094,5235.7690000000075
24.02,1.86,44.6,2.119,0.02625205555555556,68.6598899166665,5237.888000000007
24.01,2.25,54.0,2.135,0.032025,68.6919149166665,5240.023000000007
24.0,1.86,44.6,2.117,0.026227277777777776,68.71814219444428,5242.140000000008
24.01,1.56,37.4,2.119,0.022014055555555558,68.74015624999984,5244.259000000007
24.0,2.28,54.7,2.133,0.03240975,68.77256599999984,5246.392000000007
24.0,2.13,51.1,2.116,0.030035444444444448,68.80260144444429,5248.508000000007
24.01,1.47,35.2,2.121,0.02073866666666667,68.82334011111097,5250.629000000007
24.0,2.04,48.9,2.131,0.02894608333333333,68.8522861944443,5252.7600000000075
24.02,1.92,46.1,2.12,0.02714777777777778,68.87943397222209,5254.880000000007
24.02,1.8,43.2,2.116,0.025392,68.90482597222208,5256.996000000007
24.0,2.25,54.0,2.133,0.031995,68.93682097222208,5259.129000000007
24.01,1.56,37.4,2.12,0.022024444444444444,68.95884541666652,5261.249000000007
24.0,2.25,54.0,2.12,0.0318,68.99064541666652,5263.369000000007
24.01,2.22,53.3,2.127,0.03149141666666666,69.02213683333319,5265.496000000007
24.01,2.16,51.8,2.122,0.03053322222222222,69.05267005555541,5267.618000000008
24.01,1.47,35.2,2.115,0.02068,69.07335005555541,5269.733000000007
24.01,1.56,37.4,2.115,0.0219725,69.09532255555541,5271.848000000007
24.0,1.53,36.7,2.131,0.02172436111111111,69.11704691666652,5273.9790000000075
24.01,2.25,54.0,2.116,0.031740000000000004,69.14878691666652,5276.0950000000075
24.02,2.16,51.8,2.119,0.030490055555555555,69.17927697222208,5278.214000000007
24.02,2.13,51.1,2.132,0.03026255555555556,69.20953952777764,5280.346000000007
24.0,2.19,52.5,2.12,0.03091666666666667,69.2404561944443,5282.466000000007
24.02,1.5,36.0,2.119,0.02119,69.26164619444431,5284.585000000006
24.02,2.22,53.3,2.131,0.031550638888888885,69.2931968333332,5286.716000000007
24.0,1.5,36.0,2.118,0.021179999999999997,69.3143768333332,5288.834000000007
24.02,2.07,49.7,2.121,0.029281583333333337,69.34365841666653,5290.955000000007
24.01,2.19,52.5,2.128,0.031033333333333333,69.37469174999987,5293.083000000007
24.02,2.01,48.2,2.116,0.02833088888888889,69.40302263888876,5295.199000000007
24.0,2.25,54.0,2.128,0.031920000000000004,69.43494263888876,5297.327000000007
24.02,2.16,51.8,2.127,0.030605166666666662,69.46554780555542,5299.454000000007
24.0,2.07,49.6,2.119,0.029195111111111116,69.49474291666652,5301.573000000007
24.02,1.95,46.8,2.117,0.027520999999999997,69.52226391666652,5303.690000000007
24.01,1.5,36.0,2.114,0.02114,69.54340391666652,5305.804000000006
24.0,1.65,39.6,2.129,0.023419000000000002,69.56682291666652,5307.933000000006
24.02,1.65,39.6,2.12,0.023320000000000004,69.59014291666652,5310.053000000006
24.01,2.22,53.3,2.12,0.03138777777777778,69.6215306944443,5312.173000000006
24.02,1.8,43.2,2.131,0.025571999999999998,69.6471026944443,5314.304000000006
24.0,2.16,51.8,2.117,0.030461277777777775,69.67756397222207,5316.421000000007
24.01,2.19,52.5,2.12,0.03091666666666667,69.70848063888874,5318.5410000000065
24.01,1.38,33.1,2.133,0.01961175,69.72809238888874,5320.674000000006
24.01,1.5,36.0,2.123,0.021230000000000002,69.74932238888874,5322.797000000006
24.0,1.8,43.2,2.135,0.02562,69.77494238888875,5324.932000000006
24.0,2.25,54.0,2.123,0.031845000000000005,69.80678738888875,5327.055000000006
24.02,2.19,52.6,2.133,0.031165500000000002,69.83795288888875,5329.188000000006
24.0,1.92,46.0,2.119,0.027076111111111113,69.86502899999986,5331.307000000005
24.0,2.22,53.2,2.12,0.03132888888888889,69.89635788888876,5333.427000000005
24.0,1.5,36.0,2.13,0.0213,69.91765788888875,5335.557000000005
24.0,1.89,45.3,2.12,0.026676666666666668,69.94433455555541,5337.677000000005
24.0,1.8,43.2,2.116,0.025392,69.96972655555541,5339.793000000005
24.02,1.92,46.1,2.134,0.027327055555555552,69.99705361111097,5341.927000000005
24.0,2.16,51.8,2.12,0.030504444444444445,70.02755805555542,5344.047000000005
24.02,2.13,51.1,2.116,0.030035444444444448,70.05759349999987,5346.163000000005
24.02,2.16,51.8,2.13,0.03064833333333333,70.0882418333332,5348.293000000005
24.01,2.25,54.0,2.118,0.03177,70.1200118333332,5350.4110000000055
24.0,1.59,38.1,2.119,0.022426083333333336,70.14243791666652,5352.530000000005
24.01,1.59,38.1,2.118,0.0224155,70.16485341666652,5354.648000000006
24.0,2.25,54.0,2.125,0.031875,70.19672841666652,5356.773000000006
24.0,2.25,54.0,2.119,0.03178500000000001,70.22851341666652,5358.892000000005
24.01,1.86,44.6,2.118,0.026239666666666668,70.25475308333318,5361.010000000006
24.0,1.98,47.5,2.116,0.027919444444444445,70.28267252777763,5363.126000000006
24.01,1.65,39.6,2.13,0.02343,70.30610252777764,5365.256000000006
24.01,2.07,49.7,2.119,0.029253972222222226,70.33535649999986,5367.3750000000055
24.02,1.86,44.6,2.117,0.026227277777777776,70.36158377777764,5369.492000000006
24.0,2.16,51.8,2.133,0.030691499999999997,70.39227527777764,5371.6250000000055
24.0,2.22,53.2,2.121,0.03134366666666667,70.42361894444431,5373.746000000006
24.0,2.22,53.2,2.117,0.03128455555555556,70.45490349999987,5375.863000000006
24.02,2.01,48.2,2.129,0.028504944444444444,70.48340844444432,5377.992000000006
24.01,2.25,54.0,2.119,0.03178500000000001,70.51519344444432,5380.111000000005
24.02,1.44,34.5,2.118,0.0202975,70.53549094444432,5382.229000000006
24.0,2.22,53.2,2.131,0.03149144444444444,70.56698238888876,5384.360000000006
24.0,2.01,48.2,2.117,0.028344277777777777,70.59532666666654,5386.477000000006
